admin2,indicator,choice,bfa_2020,choice_key
nayala,access_to_soap,non,0.3008743319713349,access_to_soapnon
nayala,access_to_soap,oui,0.699125668028665,access_to_soapoui
nayala,critical_handwashing_times,nsp,0,critical_handwashing_timesnsp
nayala,critical_handwashing_times,autre,0.010501572946755931,critical_handwashing_timesautre
nayala,critical_handwashing_times,ablution,0.37969701193598865,critical_handwashing_timesablution
nayala,critical_handwashing_times,retour_champ,0.22690191921326933,critical_handwashing_timesretour_champ
nayala,critical_handwashing_times,avant_sein,0.048890851739016396,critical_handwashing_timesavant_sein
nayala,critical_handwashing_times,apres_netto,0.01945975359428745,critical_handwashing_timesapres_netto
nayala,critical_handwashing_times,avant_prepare,0.25603762976180316,critical_handwashing_timesavant_prepare
nayala,critical_handwashing_times,avant_manger,1,critical_handwashing_timesavant_manger
nayala,critical_handwashing_times,apres_toilette,0.44681310023809007,critical_handwashing_timesapres_toilette
nayala,critical_handwashing_times,aucun,0,critical_handwashing_timesaucun
nayala,diarrhea_rate_hh_2w,NA,0.20333917480192418,diarrhea_rate_hh_2wNA
nayala,distance_to_water_source,eau_concession,0.14579909910426173,distance_to_water_sourceeau_concession
nayala,distance_to_water_source,entre_16_30mn,0.3410567850437993,distance_to_water_sourceentre_16_30mn
nayala,distance_to_water_source,entre_31_45mn,0.12199341450444902,distance_to_water_sourceentre_31_45mn
nayala,distance_to_water_source,entre_5_15mn,0.24289912996219407,distance_to_water_sourceentre_5_15mn
nayala,distance_to_water_source,moins_5mn,0.00817270480851379,distance_to_water_sourcemoins_5mn
nayala,distance_to_water_source,plus_46mn,0.14007886657678215,distance_to_water_sourceplus_46mn
nayala,fcs_score,acceptable,0.6634448591800778,fcs_scoreacceptable
nayala,fcs_score,limite,0.27122879701477454,fcs_scorelimite
nayala,fcs_score,pauvre,0.0653263438051477,fcs_scorepauvre
nayala,gbv_30days,NA,0.004946007899190942,gbv_30daysNA
nayala,hhs_score,NA,0.6149209912237095,hhs_scoreNA
nayala,hhs_thresholds,faim_moderee,0.2114478494884272,hhs_thresholdsfaim_moderee
nayala,hhs_thresholds,faim_severe,0.004946007899190942,hhs_thresholdsfaim_severe
nayala,hhs_thresholds,peu_pasFaim,0.7836061426123818,hhs_thresholdspeu_pasFaim
nayala,lcsi_score,crisis,0.38040331631605157,lcsi_scorecrisis
nayala,lcsi_score,emergency,0.023579863391919996,lcsi_scoreemergency
nayala,lcsi_score,none,0.2936008839616565,lcsi_scorenone
nayala,lcsi_score,stress,0.30241593633037184,lcsi_scorestress
nayala,livelihoods_change_pratique_agri,non,0.31770608209527196,livelihoods_change_pratique_agrinon
nayala,livelihoods_change_pratique_agri,non_applicable,0.04883550835923316,livelihoods_change_pratique_agrinon_applicable
nayala,livelihoods_change_pratique_agri,oui,0.6334584095454948,livelihoods_change_pratique_agrioui
nayala,livelihoods_change_pratique_agri_prob,cultive,0.056590813847554336,livelihoods_change_pratique_agri_probcultive
nayala,livelihoods_change_pratique_agri_prob,finance,0.09712264613057278,livelihoods_change_pratique_agri_probfinance
nayala,livelihoods_change_pratique_agri_prob,finance insuff_pluie,0.0409468769965537,livelihoods_change_pratique_agri_probfinance insuff_pluie
nayala,livelihoods_change_pratique_agri_prob,finance insuff_pluie main_oeuvre,0.019285070731686588,livelihoods_change_pratique_agri_probfinance insuff_pluie main_oeuvre
nayala,livelihoods_change_pratique_agri_prob,finance main_oeuvre,0.03170873304403865,livelihoods_change_pratique_agri_probfinance main_oeuvre
nayala,livelihoods_change_pratique_agri_prob,inondation,0.022083272380702255,livelihoods_change_pratique_agri_probinondation
nayala,livelihoods_change_pratique_agri_prob,inondation finance,0.0409468769965537,livelihoods_change_pratique_agri_probinondation finance
nayala,livelihoods_change_pratique_agri_prob,insuff_pluie,0.32002273648325513,livelihoods_change_pratique_agri_probinsuff_pluie
nayala,livelihoods_change_pratique_agri_prob,insuff_pluie finance,0.06624981714210676,livelihoods_change_pratique_agri_probinsuff_pluie finance
nayala,livelihoods_change_pratique_agri_prob,insuff_pluie semence,0.019285070731686588,livelihoods_change_pratique_agri_probinsuff_pluie semence
nayala,livelihoods_change_pratique_agri_prob,insuff_pluie semence finance,0.03170873304403865,livelihoods_change_pratique_agri_probinsuff_pluie semence finance
nayala,livelihoods_change_pratique_agri_prob,insuff_pluie sol_pauvre,0.019285070731686588,livelihoods_change_pratique_agri_probinsuff_pluie sol_pauvre
nayala,livelihoods_change_pratique_agri_prob,main_oeuvre finance,0.056590813847554336,livelihoods_change_pratique_agri_probmain_oeuvre finance
nayala,livelihoods_change_pratique_agri_prob,main_oeuvre insuff_pluie finance,0.058552504667199606,livelihoods_change_pratique_agri_probmain_oeuvre insuff_pluie finance
nayala,livelihoods_change_pratique_agri_prob,semence finance insuff_pluie,0.022083272380702255,livelihoods_change_pratique_agri_probsemence finance insuff_pluie
nayala,livelihoods_change_pratique_agri_prob,semence main_oeuvre,0.022083272380702255,livelihoods_change_pratique_agri_probsemence main_oeuvre
nayala,livelihoods_change_pratique_agri_prob,sol_pauvre inondation insuff_pluie,0.018863604615851445,livelihoods_change_pratique_agri_probsol_pauvre inondation insuff_pluie
nayala,livelihoods_change_pratique_agri_prob,sol_pauvre insuff_pluie,0.056590813847554336,livelihoods_change_pratique_agri_probsol_pauvre insuff_pluie
nayala,location_sanitation_facility,dal_precis,0.030464437907588383,location_sanitation_facilitydal_precis
nayala,location_sanitation_facility,dal_zonep,0.3420282310998313,location_sanitation_facilitydal_zonep
nayala,location_sanitation_facility,dal_zonep_am,0.01451374569509651,location_sanitation_facilitydal_zonep_am
nayala,location_sanitation_facility,lat_prive,0.3502217617050486,location_sanitation_facilitylat_prive
nayala,location_sanitation_facility,lat_privep,0.16328127749869664,location_sanitation_facilitylat_privep
nayala,location_sanitation_facility,lat_publiq,0.09135826354776533,location_sanitation_facilitylat_publiq
nayala,location_sanitation_facility,toilette,0.008132282545973124,location_sanitation_facilitytoilette
nayala,open_defecation,NA,0.38700641470251623,open_defecationNA
nayala,prob_access_water,attente_longue,0.3096155218988067,prob_access_waterattente_longue
nayala,prob_access_water,distance_eau,0.24553959411329773,prob_access_waterdistance_eau
nayala,prob_access_water,pas_resc_eau,0.1902669436196304,prob_access_waterpas_resc_eau
nayala,prob_access_water,qualite_eau,0.08485931345608838,prob_access_waterqualite_eau
nayala,prob_access_water,rout_danger,0.04196089438034865,prob_access_waterrout_danger
nayala,prob_access_water,srce_ferme,0.12775773253182812,prob_access_watersrce_ferme
nayala,rcsi_score,NA,6.055300186298668,rcsi_scoreNA
nayala,rcsi_thresholds,high,0.15453973447707403,rcsi_thresholdshigh
nayala,rcsi_thresholds,low,0.17275132775013205,rcsi_thresholdslow
