admin2,indicator,choice,bfa_2020,choice_key
tapoa,access_to_soap,non,0.44883693552963605,access_to_soapnon
tapoa,access_to_soap,nsp,2.487724485678383e-5,access_to_soapnsp
tapoa,access_to_soap,oui,0.5511381872255072,access_to_soapoui
tapoa,critical_handwashing_times,nsp,0,critical_handwashing_timesnsp
tapoa,critical_handwashing_times,autre,0,critical_handwashing_timesautre
tapoa,critical_handwashing_times,ablution,0.39432015643446244,critical_handwashing_timesablution
tapoa,critical_handwashing_times,retour_champ,0.5000226723542872,critical_handwashing_timesretour_champ
tapoa,critical_handwashing_times,avant_sein,0.08363369292513463,critical_handwashing_timesavant_sein
tapoa,critical_handwashing_times,apres_netto,0.0690085730251702,critical_handwashing_timesapres_netto
tapoa,critical_handwashing_times,avant_prepare,0.35795855280220856,critical_handwashing_timesavant_prepare
tapoa,critical_handwashing_times,avant_manger,0.9937859993425475,critical_handwashing_timesavant_manger
tapoa,critical_handwashing_times,apres_toilette,0.4838883933664365,critical_handwashing_timesapres_toilette
tapoa,critical_handwashing_times,aucun,0,critical_handwashing_timesaucun
tapoa,diarrhea_rate_hh_2w,NA,0.26593459898236804,diarrhea_rate_hh_2wNA
tapoa,distance_to_water_source,eau_concession,0.014664589598746267,distance_to_water_sourceeau_concession
tapoa,distance_to_water_source,entre_16_30mn,0.20256158271195213,distance_to_water_sourceentre_16_30mn
tapoa,distance_to_water_source,entre_31_45mn,0.2079149520401898,distance_to_water_sourceentre_31_45mn
tapoa,distance_to_water_source,entre_5_15mn,0.05193993910732642,distance_to_water_sourceentre_5_15mn
tapoa,distance_to_water_source,plus_46mn,0.5229189365417855,distance_to_water_sourceplus_46mn
tapoa,fcs_score,acceptable,0.4712302222983301,fcs_scoreacceptable
tapoa,fcs_score,limite,0.40472341323335476,fcs_scorelimite
tapoa,fcs_score,pauvre,0.12404636446831516,fcs_scorepauvre
tapoa,gbv_30days,NA,0.17702778320974086,gbv_30daysNA
tapoa,hhs_score,NA,0.6529876421306259,hhs_scoreNA
tapoa,hhs_thresholds,faim_moderee,0.2316313462501993,hhs_thresholdsfaim_moderee
tapoa,hhs_thresholds,peu_pasFaim,0.7683686537498008,hhs_thresholdspeu_pasFaim
tapoa,lcsi_score,crisis,0.21200856165750567,lcsi_scorecrisis
tapoa,lcsi_score,emergency,0.0701906017875598,lcsi_scoreemergency
tapoa,lcsi_score,none,0.2639308268974799,lcsi_scorenone
tapoa,lcsi_score,stress,0.4538700096574547,lcsi_scorestress
tapoa,livelihoods_change_pratique_agri,non,0.47196348699774665,livelihoods_change_pratique_agrinon
tapoa,livelihoods_change_pratique_agri,non_applicable,0.03185110969481916,livelihoods_change_pratique_agrinon_applicable
tapoa,livelihoods_change_pratique_agri,oui,0.4961854033074342,livelihoods_change_pratique_agrioui
